Word,Related,Value
短板,8,0.09884027733353701
这货,3,0.8383858489011097
说真的,6,0.4393605755858145
价买,6,1.0717105487574299
手用,4,0.28679005317018447
凉,4,-1.5256183187283388
点半,0,0
还过得去,4,1.8768312808573138
炒鸡,9,0.8400100786090782
十几个,3,0.9147453152903823
照出来,5,0.710719178125703
很久没,1,-0.012281968588815263
偏高,3,0.5305428462263893
給,2,0.8130254696216346
共买,1,-1.0442217850813638
最强,8,1.5394295185096816
货是,3,-0.13119535861504128
线下,5,0.7102630022481575
直营,0,0
花钱买,6,-0.24886351429054843
两三个,2,-0.02771794913305292
发到,6,0.0388780936384065
本机,5,0.5961549647505835
取卡针,3,0.23910037362540307
别家,6,1.1964312526434984
屏碎,1,-1.6953997175877153
二个月,2,-0.2612922326163518
开个,4,-0.043134418064206606
不开,2,-0.41780804665007715
天充,2,0.8698411895188058
差太多,2,0.7291879150092682
做个,6,0.8991402677241345
上个,5,1.3946316041049542
百分百,5,0.6591760396502805
回购,4,0.5101488428934497
辣鸡,8,0.5814683250000011
验机,7,0.4598449108612896
那台,6,0.39131006136515084
握感,4,0.9452421579336147
软壳,8,1.0181347737433368
加点,1,-0.5610722277180363
删掉,6,-0.5597861791424633
备机,7,0.026573228486603744
天用,3,-0.589827417792496
单反,5,0.8661868993118294
好几年,2,0.06605950525200495
星给,3,1.0277956498074152
认准,3,1.1727152338862288
来个,5,-0.09414840027011831
很帅,4,2.9030450526138356
要好看,7,1.456890402664111
太难,4,1.0296123512755129
略显,4,0.5408787156010804
天无,7,-0.1457196350193426
十分钟,3,-0.40602488093938227
没换,2,-1.6802711647738278
品牌机,9,0.6704079750164391
多出,6,1.4578683323308956
本店,4,1.800169178925417
先前,6,0.8195107221551631
不敢相信,7,-0.7507851673234439
保护措施,8,0.624990387120333
点到,0,0
出库,6,0.4015257819931593
太滑,2,0.810955800941345
暂未,1,0.8129212911756201
较差,4,1.0318446001213957
之选,3,1.3864550258932533
拖影,2,-1.619437900248259
主打,6,1.4532349968317517
看清,4,-0.5309830189439921
非常高兴,2,2.026013834776592
张膜,6,0.8062990900031557
没来,2,-0.3173385091265618
蓝绿,7,0.7029104935640772
二是,4,0.5248340671136223
想买个,2,0.4970470902083429
京東,7,0.7131049763516911
稍慢,1,-0.20271493060638393
功耗,8,0.6676287661238944
关不了,3,-0.24815252108629146
手游,5,0.7147483176298934
货已,1,0.30935656695112335
生意兴隆,9,1.0910047054401248
这段话,7,-0.10921243376764521
通话音质,5,0.727766176888899
责任,6,0.1308506200333731
昨天中午,3,1.5518409094758887
星是,2,-0.15981805029937313
出厂日期,8,0.04891704788277677
用时,2,0.22311675194108044
陀螺仪,5,-0.5466710263697381
无限,7,-0.48153190278300295
值得称赞,4,0.844041140367799
中评,5,0.30189914086548264
具体情况,4,0.04324016765082528
只想,6,-0.5160461426599618
没得说的,2,1.550750376399842
自我感觉,3,-0.20825744363452472
五分钟,3,-0.40172915415179977
买点,6,0.2105043139091247
拍下,7,0.798848529825058
手小,5,-0.8324646598553308
没个,3,-0.24163854169700882
这价,2,1.2949883156488364
无忧,2,-0.7060514105025305
用乐视,6,0.855190152240023
断货,2,-1.2034226989066326
认真负责,6,0.7205352057973746
天买,2,0.20198553924792784
圣诞礼物,6,0.7748435831954588
换回,6,0.058580559554294004
挂断,6,-0.5148014562171066
好机,7,1.6890488902654959
好多年,4,2.0160517008324974
贵重物品,7,0.21542361548639638
没配,4,0.32394225497384144
外置,7,0.7619961486064273
背壳,5,0.4717691344685596
极差,2,0.3963570514499737
过多,4,-0.25008902116058385
太厚,4,-0.7663296409317895
取货,3,-0.5423548497735031
刚回来,5,-0.13374255178321232
掉下来,5,-0.192690928160408
带个,4,0.6237596868435296
好极了,4,0.8485874286281532
店买,3,1.356780729066173
点前,4,-0.6206982441165931
周后,4,0.7341337176263676
用下,3,0.1430265471137737
中奖,6,0.8922818823674784
四部,1,-0.014794312447389288
可用内存,6,0.37288441981874526
充不,2,-0.7130897402703416
又快又好,3,1.3146848866144878
不起,5,0.7025632287410405
都还没,5,-0.3070332896532878
拿货,3,-0.0025318077066863363
没开,2,0.24348583692569004
没带,5,0.2763728388397479
试玩,4,0.5121831511026074
二十多天,2,-1.4346767138850498
解决不了,2,-0.2657022089657469
点开,6,0.6649483765400247
做生意,8,-0.1947679252340314
我哥,10,0.2187758088535873
玩手,3,0.48626597769998064
收不到,5,0.40158804379027374
啥子,3,-0.06848691280617107
太值,5,0.7458093511131205
操控,3,0.16646821370977685
很脏,6,0.11858479032605078
留着,4,-0.3336003824845802
天半,2,-0.004342966204276655
感覺,5,0.7859468160217256
搞错,6,0.018702805884806772
行用,2,-0.29191535473749564
价比高,5,0.7902484268232028
看用,3,0.82140358254274
抓紧,8,0.038145672838879874
天到,2,0.4713630434724072
十核,7,0.5696942112186939
不该,8,-0.24898939406388537
中框,6,1.1299038915136785
刚刚开始,2,-0.4548886172657885
两分钟,4,-0.8760457617059212
挺轻,2,2.2713126178363394
用卷,6,0.8921883275004364
昨天上午,4,1.8327950271295785
六个,1,-0.16560627354707627
日买,4,0.4959982548373322
服务到位,2,0.08674217756502078
息屏,7,0.1724641568732366
大半个,2,-0.021665139632970495
解不开,4,-0.8323057719727124
总有,6,-0.5117149027939091
兔兔,7,0.8341057302992926
完爆,3,0.7764405307257739
有京豆,5,0.1448179076753084
领了,3,0.6001853111411153
礼包,6,0.8869176440915267
双开,6,-0.2611551100528327
香槟金,6,1.371690179839744
卡到,4,-0.35635365156444376
开过,3,-0.26583884229509397
暂无,1,-1.0853046362851317
这方面,6,1.0361078434524917
小东西,8,1.0699915267710198
视觉效果,2,0.48843581094107485
月产,3,0.19121379538288227
啪啪,8,-0.8829908980894998
深空,9,1.537531597391252
千块,3,0.19640880643188327
骚气,8,1.2835060749079643
初次,3,0.9747322617749085
不响,4,0.12148975438753001
久点,2,1.4873623361792296
很多很多,3,-0.4747640747105855
纯粹,5,0.7192421836551546
此机,6,1.0143330764209175
接触不良,4,-0.3903045065743279
买大,6,0.9586604660809765
长点,2,0.507872920568992
恢复正常,4,-0.3055272924011513
很轻,8,1.942525394833581
信奈,6,1.6184599338690713
晒单,5,0.3086082747123702
天内,3,0.7850133369877041
比高,5,0.3537941939297448
天要,4,-0.2500160218446309
用机,4,0.5504686408004077
挺长,2,0.8751888720697214
不变,4,0.645417771496251
放歌,6,0.04764610660473786
无线网络,8,-0.42315284951958543
买回去,6,0.4231058627751707
我妈用,3,0.3203409320576192
多大,5,0.22067424138445949
手势,6,-0.3533745475117762
信耐,5,1.2692462082741502
换到,0,0
第几个,1,-0.42135285852926246
原机,6,0.1443824494809729
机都,1,-1.3467968906245322
蓝屏,8,-0.8984537253950566
开着,5,0.19829263903670624
正货,6,0.9918571837003353
人买,6,0.47979852610017965
玩机,6,0.26639030966636396
还慢,5,0.44817341000709715
挂机,4,-0.6038845588413195
前面板,3,0.9636276734753371
第四天,7,0.019477646551409693
五寸,5,1.1529109925280263
撕掉,3,-0.3242554482744005
大看,4,0.36493740217992054
不去,5,0.8088723171117584
弧面,7,0.7872684619236171
中有,5,0.5324314421724079
還是,4,0.93453879727964
回馈,6,0.2505562864369028
错错,8,0.2476466603224095
充好,0,0
太忙,3,0.33277993870424943
偏贵,4,0.7931548801026169
电子书,8,0.17471582855594808
刷卡,7,-0.06194930226469026
巴巴爸爸,7,0.32449403437100116
老婆大人,9,0.4145484544756484
床上,6,-0.4673754689176384
机吧,1,-0.2259651925576801
骂人,8,-0.3056586443284546
新货,5,0.42148201453155876
用得,4,-0.1887220280998299
多下,4,0.01485636387742209
不慢,2,-0.4059958555006614
期待已久,3,0.8581043632422686
熄屏,5,0.04358108848917952
附送,5,1.4712211711374568
四五天,4,0.15035568052744777
总体而言,3,0.30147373321627047
好卡,6,-0.12150885698253842
自已,6,0.7375685820775609
屏险,5,-0.2441508181087763
不太灵,3,-0.3306643952081832
慎重考虑,6,-0.8957846529790637
按着,4,-0.2302602935830777
进网,6,0.46549978032710904
额额,4,0.09470748861539334
研发,10,1.2933967396367905
只认,1,0.7505424147966818
侧键,5,-0.21635354584915248
阴阳师,5,0.371992752528739
很正,6,1.5841406664468591
比较简单,5,1.5419958806208482
台机,7,-0.7600817728386383
先不说,7,-0.17985322089340214
下载速度,1,0.21513493733810413
太热,4,-0.40694113274659277
不会错,4,0.20757020014051134
点多下,0,0
个把月,0,0
啥时候,4,-0.3754909008675661
好得多,6,-0.360784291232856
没退,5,-0.626864540439223
太强大,6,0.023218855950092154
异响,7,-0.32399744868413033
摔过,6,-0.5330551943739336
两星,2,-0.30058875986486067
无效,5,-0.5422530889321089
胶水,7,-0.4818857514159759
拿回去,4,-0.3795323949049202
某果,2,1.7622064244923163
机是,1,1.5532405382995895
在手,7,0.6065350012949063
比米,3,1.1713013124507785
寄给,1,-0.2402190612245276
侧屏,2,0.01448279726354533
原装机,6,-0.23589480798238985
用券后,5,1.29418997156505
爽歪歪,5,2.126028195268144
出去玩,9,0.6528339384977473
忽然,7,-0.37662145384112033
卡不卡,3,-0.25756379145468966
看不见,5,0.15849631351735738
天多,2,-0.15005813539730486
精准,8,0.7435542386975239
加评,2,1.0239834502621168
充到,6,0.6768022083259595
太假,2,0.5922633881286798
得京豆,2,0.5620971338120879
周才,4,0.4583953415749855
很多年,4,1.442821766028298
寄来,4,-0.27419916703700936
啊哈,7,1.4102803759589506
顶配,4,1.4976575697384642
阴影,6,0.5215603355824463
吼吼,3,0.5108787138161252
省电,5,0.8785105536394763
包包,8,0.4993518408672755
原生,8,0.5396642336077849
买部,5,0.4352711329531651
没想,3,-0.1340493342895169
派件,7,0.7121881870271077
三千,8,-0.08180392014798021
识别率,5,1.4576533648782437
下用,2,-0.0009266734189812276
小弟,8,0.5221647730032903
复制粘贴,4,0.3421205364818724
我查,5,0.10599944263710603
卡过,2,-0.6626382323632014
六寸,3,1.174118402525644
感应器,5,0.9665781898792897
没太大,1,-1.0992909994889757
还选,1,2.523679626760934
男票,7,0.443506282480426
最早,4,0.2795072315621673
处理速度,3,-0.5802361835861082
纸盒子,7,0.04515130614986253
发现异常,3,-0.41864609471284236
许可证,7,0.5699792372843209
从米,0,0
还贵,4,1.2053615989088384
几把,3,-1.5636279259324664
满意哦,6,1.3094437457710217
怕麻烦,2,-0.7356321711843151
继往,7,0.7196336866623375
贴个,3,0.5107628823654876
转换头,5,0.23084917780096106
等待时间,6,0.03060429396401453
还卡,2,-0.33897189578345827
看片,4,1.0532884611130071
找个,7,-0.5707255186402486
部给,3,0.4568546045977311
直营店,5,0.10034293376697948
折扣,4,0.585016534843926
不负责任,10,-0.884100465735429
难用,7,-0.751816051962628
再作,4,0.8284606085032418
看久,2,-1.2806474955476115
不合理,9,0.05752612743204626
刚过,7,0.42693248951771146
贴上去,6,-0.23749619395304433
双系统,7,0.6004167502450218
打死,9,-0.2379579448032401
会断,2,-1.580174748033785
满减,7,1.0837463032594445
差到,5,0.8691795656312615
待电,1,0.0621277886902201
数字键,3,-0.2628700457995053
四台,1,-0.014681257032648755
太不给力,3,0.918452284708453
差些,2,1.3686813110384508
畅享,3,1.377362504359929
几秒,4,-0.3279267723636073
连上,2,-0.2208751721704257
挺慢,2,-0.277188286297528
足以,9,0.24848672209411296
电掉,4,-0.7114397680911455
两条,4,0.05503361582111596
我点,4,0.28098064714246046
宝贝儿,8,0.313279417872998
压坏,8,-0.8611710235920447
破音,7,-0.4007538549831256
张卡,4,-0.33782341588972176
五六个,1,1.9595129526585355
拿给,4,0.8148418706445101
跳屏,3,-0.14680729026699452
当日,7,0.24153384041366532
装在,5,-0.0142001166480898
残次品,9,0.24291439633029752
好好看,5,1.4112382211662817
仔细检查,3,1.5973154412438586
可玩性,4,1.350217522078898
半年前,4,0.601560889457892
高品质,5,1.181153455490258
货用,1,-0.41463721916464186
变小,4,0.5616096331533779
其他软件,5,-0.016274184289268766
四五个,1,2.028082931578768
二部,1,-0.014901091586500775
试着,5,0.6708367081113823
中端,5,0.8511934907392196
玩久,5,-0.7854863826439826
稳定版,4,0.4144052695037598
两百块,5,-0.17413328793070712
几好,2,0.17635024516974895
货好,4,0.08194505300113597
机就,0,0
好轻,1,1.0563414664614932
银行卡,9,-0.08767391662686125
电后,5,-0.6797067245885053
多人,6,-0.7114196380431058
发烧友,4,1.1185074586837291
多部,1,-0.014732499868579111
好丑,2,1.5741790593398928
用些,3,-0.0503047630171336
二台,1,-0.015060756740366988
热情周到,4,0.3429725919691829
储存卡,7,-0.10120886035859403
问下,7,-0.36945839210824616
双曲面,3,0.7603508207658334
给钱,9,-0.21345036810708345
开包,2,0.3736937663437171
吃亏,4,0.11830565746343509
問題,8,-0.5386403703722962
能比,8,1.054317564840658
已买,4,0.17954153028094533
满好,3,0.5405473450031834
退回来,2,0.33903520118506036
十五天,8,-0.2854006469428757
单买,5,0.8986809704991288
内心,8,0.8429017440032486
想用,4,0.053220923286062344
好哟,3,2.209121798437461
升到,1,1.104010690119182
自动更新,7,-0.09634564416205203
堪比,3,1.7452631918394887
带回家,5,0.8541458482961544
没差,5,-0.6036408643248576
两款,3,0.01322994324351231
第五次,1,0.0954177973264477
两样,4,0.1372862736724204
屏够,4,-0.24550248849149103
情侣机,4,1.3875738646724698
装个,5,0.711408200373134
好久没,0,0
操作界面,6,1.2851632045979553
看不清楚,3,0.19272853059177444
女票,8,0.39973048243484155
没用到,2,-0.14919971173654592
自提点,10,-0.14002636221832826
两块,4,0.277063158486491
上当受骗,7,-0.8697785502132179
双通,2,1.6474816210661078
后台程序,2,-0.4676121536246909
不太给力,2,0.1188786114892505
害得,4,-0.3012081883154101
爆屏,0,0
很靓,3,1.4701104680136698
直对,4,1.800179788102521
极高,3,1.5293390686713941
再大,2,0.4888005724134574
装上去,5,-0.30855022879483085
买单,7,0.4597427338789837
个星,3,0.07696700541800983
三千多,3,0.9078985601656324
旗舰级,7,1.300193513529586
性能比,3,0.8536762884351102
暗光,8,0.24043901397549045
增强版,6,0.8559121014320324
买货,2,1.2849681538277113
问过,4,-0.35562839489639503
再配,7,0.5828130215587007
应用软件,3,-0.08085645282969517
二号,7,1.1187798794460349
有过,3,-1.207951531716959
最新款,2,0.14513563459307544
卡是,4,0.43131351570045173
老卡,2,0.8402294559664564
送修,5,-1.1534177984085203
特么,5,0.2280270325862607
老姐,9,0.8023151384724019
兼容性,5,0.23884413295340107
手握,7,1.523514552745525
以旧换新,6,1.2424072651777363
挺爽,4,1.663750755680663
好喝,7,0.8953028122990201
说不出,4,-0.04712778296101344
当自强,8,1.9369317558028483
屏是,3,1.451956637116415
图兔,7,0.15069848696863813
色温,6,0.7973488204840685
剪卡器,5,0.6591514258117648
键用,9,-0.12976550704776896
真差,3,2.1909050775601795
加钱,4,1.2152581032125895
几句,7,-0.28906654842107715
补评,3,1.1843255627421458
连买,3,-1.4367329022785622
呵呵哈,6,0.6863473617488148
没能,6,-0.008668269614637755
房间,7,-0.33876984922963044
卖点,6,0.14667958694907118
暖屏,5,-0.5777567980725913
几句话,6,-0.0275505964367998
比乐视,0,0
不负,5,0.8924254739510372
别出,3,0.46660197270133913
没好,5,0.18629622417770286
評價,3,0.5611585676395626
屏有,1,1.542333850284122
真没想到,6,0.2287728279322896
翻盖机,5,2.107707781562926
差得,0,0
慢得,4,0.021013204052009765
坎坎坷坷,8,0.6091952560531811
棒极了,4,1.3901687620011123
想不通,4,-1.1403529715572587
光灯,6,0.25663370433938365
产品包装,5,0.8331786794914245
我试,3,0.08492766139932677
该款,3,1.5072858361203698
微卡,2,-0.5276337752979798
送膜,4,-0.14108036661965037
布斯,9,0.7129138442258268
点电,3,0.5390850003614309
调大,4,0.5120583492560965
上卡,2,-0.49985425897484415
可说,5,0.13003312534364658
两三次,5,0.28060947180537754
特别感谢,1,0.1101994485314212
网络连接,2,0.5703977659535957
多台,2,-0.29546684635803144
千把,5,-0.12680402055315
共用,5,0.008806223165135041
还算快,2,-0.41774208803250734
如即,5,1.06455637584667
下个,5,0.2658277659058178
极简,7,0.6143527012992269
带套,5,-0.6292689011345685
越卡,2,1.133219594897201
元机,7,0.9650597005922538
人民,8,0.4858684165288817
补上,5,0.9909829290424208
符合要求,3,0.8191254730039553
不经,5,-0.002250312251082143
很足,4,0.20817464199974045
爆表,4,0.9317888472956335
好好学习,5,0.8771539361447962
没拿到,5,-0.34947398049943335
打着,3,-1.1964589595262212
第六个,0,0
之快,4,0.14387037468371458
不耐,5,0.21402097149616842
价了,6,0.493176326441563
灰常好,3,1.3000047031298323
店大欺客,6,-0.1824431131095037
速速,3,0.5795157095792508
灌灌,4,0.38352891185509
略差,2,0.38730766813402384
不失,8,2.073960647407859
弱光,8,0.3097255391177943
换掉,7,0.3419120647781838
排线,4,-0.8502796407936551
特好,5,1.0871937330131938
好爽,5,0.626903711342277
自认倒霉,3,0.7181847542572538
摔破,4,0.034249412493234745
放卡,6,-0.9635790651222789
过机,7,-0.5413839997113586
拍个,8,0.981644730648269
升级版,7,0.9186115436607294
减了,3,0.24155379387116768
无数次,6,-0.6658033156543742
比较忙,4,-0.27164743308944894
完单,4,0.2638977166237826
脏东西,5,-0.06301863932711371
字体大小,7,1.2394651969250958
代替,7,0.41979615688224226
不进,5,-0.6464758316732252
心痛,3,1.5043699349274242
上上网,3,-0.3510633722017367
买前,5,0.4263176089824259
直有,5,0.9456160352588263
无假货,1,1.5644191416443203
全开,4,-0.14726896379374213
领卷,4,-0.1020654768814302
小黑点,4,-0.48365802398516594
光金,6,2.074310811049344
太过,3,-0.05100422115468794
内有,4,-0.44227024957982664
真得,4,1.6592256932619855
自取,7,0.2722632212648374
周多,6,0.5605007792524986
不看,4,0.652661981962897
大力支持,5,1.5326869704494672
翘起,6,0.161297241889212
三张,5,0.04290494394687663
還,6,0.8461271426050604
购物车,9,1.5573976536663239
到安卓,0,0
部是,4,1.1434601120803551
就别,6,-0.20022208834131305
那么回事,5,-0.1230475241121857
通话记录,5,-0.17836581563364265
周边,4,0.04310956927983209
点钟,0,0
好东东,9,0.8545627981284416
港版,5,1.3860346554492893
真让人,7,-0.2330334673452315
太棒,8,-0.16186589136125876
较长,1,-0.03473001655533871
弄个,6,0.22201576415941063
千元级,6,1.040198882885339
凸出来,8,0.9761771731859548
没碎,3,0.6136580694244556
买下来,5,1.524825429394626
不尽人意,3,-0.37661022306024733
关顾,4,0.9268942535447056
真够,5,0.5576339102712508
金句,4,0.9179483831378737
晚到,5,-0.2028077177809983
写错,3,-0.1609919958993895
想换个,6,0.8525912228853233
四次,3,-1.0648830481745593
送得,5,0.34415739957468794
卵用,3,-0.14076513102176857
收音,6,0.7046062566028671
亲戚朋友,7,0.4781807284049129
好象,3,-0.1507292924102252
算好,9,1.0422057665596018
压根,5,0.05762095860573764
买滴,4,-0.4642723079664325
卖场,4,1.5265009009156443
卡用,1,0.09934838464196437
下楼,8,0.19081169165643838
价比,5,0.9650806720926228
不划算,6,-0.882997003421651
贴着,4,0.794177465670169
分辩率,3,0.5057220047798365
不介意,5,-0.2211279988685008
推卸责任,4,0.0006618507876078872
早买,1,1.198499710262156
亮眼,6,1.8581882555039704
直再,1,2.2979269473427397
商务人士,9,0.2320783653994548
快用,0,0
要贵,1,2.941701327346397
误操作,3,-1.172160396266334
高像素,2,1.2786008372518907
全黑,5,0.18994352195091488
有木有,3,1.167159599299416
太烫,4,0.7930960604346515
五六天,7,0.3517052438702303
苹果公司,7,0.0012908697828967672
不正,5,1.206647507809564
手机软件,4,0.5650571476886681
第几次,2,-0.02597580403491882
机器运行,5,0.49177135671817923
百块,3,1.2386708185682798
擦不掉,7,-0.4486890672741378
囤货,8,0.2783884493000438
很合,3,1.7646962788118723
特棒,4,0.9727037693905436
赞个,3,1.1217011613075727
根本就是,3,1.0975605356126088
硅胶套,5,1.0750554103644407
很丑,1,2.131321237058848
行不行,3,-0.8867221268597452
自动开关,7,0.18497173301027017
比刚,5,-0.007224954030776743
越慢,7,0.3763967460846234
不退,5,0.19354696768807905
入门级,5,1.5394716360599296
第二块,2,-0.5562814442281874
好友,8,0.6006349314590128
强烈建议,3,0.4579111366249624
八个,2,0.8935875475747029
漏液,4,0.12680793828928877
适配,4,0.3209046148272482
四百多,9,0.765092121074613
具备,4,1.3870793939342942
快些,2,0.09062530791630954
变卡,4,-1.4600279931167537
工程师,4,0.8429396151005238
最赞,2,-0.2262543523842027
轻触,4,-0.4613866492939389
手机游戏,5,0.31120689945632846
没装卡,3,0.20558075749525098
货刚,1,-0.16332024073861118
效率高,3,0.2001509455714284
信号强度,7,0.08706660328708336
酷炫,3,1.4567833754883555
限时,5,0.6853496101433099
端机,8,0.0182744208940313
代金券,1,0.3623529182917052
手机配件,4,0.11892059720284712
嘻,7,0.25400958918402006
十五个,4,0.1421407970727992
黄金,6,0.44031315333746623
边玩,2,0.9415894283680764
這個,4,0.8465359760045645
它们,4,-0.6381887842419134
没贴,4,0.32110801537549094
同型号,7,0.38747391442991747
耐用性,3,-0.916282396847628
后会,4,0.49812602909064885
扫码,8,-0.06683584916019547
伤不起,3,-0.6795018168883974
张是,4,0.9293498288510791
用蛮,1,1.3708735515575134
再三,3,-0.8098119851299005
主键,3,-0.10199322920602201
姑父,6,0.06090562718737852
三四个,1,2.0859805768424704
自动开机,4,0.5390509726627755
太紧,2,0.5549777604982686
街机,10,0.3714413998067344
耐脏,10,0.3478325245908849
屏后,4,0.008894217487332878
最具,2,1.7845761572606689
防滑,6,1.9687564182324044
太抠,6,-0.36028045568824263
直板,7,0.9098074367038398
大后,4,0.6686202452094057
装着,4,-0.2826330677457749
货都,7,0.2635095189221742
就认,1,0.14893938607456317
三防,3,0.10787783497961055
要赞,3,1.0297660548185512
怕怕,7,-1.5995651742440502
又坏了,3,0.9729059908957031
稍大,3,0.6927050032050449
三颗,3,1.415689722522189
过生日,4,1.8601862089939616
卡要,4,-0.5306889631498837
特供,9,0.6724038888290802
多开,3,0.7083055113203964
偏暗,3,0.9366811054968821
主屏,4,-0.30939531956151656
这件,5,-0.8243338748256385
用久点,5,1.4994925481315717
平安夜,3,1.4283404336882075
方便使用,7,0.6524304336204662
硬道理,6,0.18041173299070645
万个,3,0.5594706877933486
百个,5,0.8857130379357615
消消,6,0.7131690462595914
几小时,5,-0.3174669739225122
直从,0,0
充上,0,0
零零落落,8,0.935561480135639
那部,8,1.332788784168633
手机号码,6,0.5497932932788414
读卡,6,-0.3242572884954331
已久,5,1.136992581950423
送礼物,4,0.14551668728206638
不爱,4,0.30123462215155117
稍显,4,0.6374043844129509
滴滴,10,0.5724121819909571
比上,1,0.630860330650197
有點,3,0.2208083330187809
口有,5,-0.5848366793594738
直到现在,5,0.8537508911852321
太美,4,0.13913630387263376
龟速,4,-0.6440028371610825
能撑,3,-0.35415748134563113
偶有,4,0.2329350107860293
不放,2,0.4859955155163671
时说,4,0.21717847641575092
牛叉,5,0.1284422721534011
不全,1,1.3324903977728781
不接,3,-0.5108017433396318
去查,5,0.18337111264552772
发微信,3,-0.3211274499243492
在外,6,0.16206826164943813
送上门,1,0.9264077654307071
带给,4,-0.13968871298588803
感恩,7,0.21149704971235492
货时,1,0.17360001353488685
非常容易,7,0.6905165222848743
强烈要求,8,0.24559174307376158
電池,6,0.001964622341441298
是否是,4,0.7061140127018259
业界,7,1.558123634094175
各买,5,1.173965383822029
摆着,3,0.10461048187842754
试下,5,0.4608135390556555
流氓软件,3,0.08701231714803936
二手手机,6,-0.5038453814643137
我手,5,-0.4266035337625622
東西,5,0.1790641992587621
常用软件,4,-0.27990250181805254
得用,3,0.26940805139425805
耐电,5,0.14267256328947941
刮手,2,-0.9901728179374617
部用,1,-0.12136113652063842
略大,3,1.330908947831163
看起,4,0.7619275824648288
通透,6,1.6840532720890928
送件,6,-0.25181146789521014
改了,7,0.45328986092000945
降频,4,0.5826446635881473
见过,5,-0.6669989822665471
铁杆,6,1.3483872536501267
会卡,3,0.06588985416601068
晃来晃去,4,-0.029056173327774173
昨天早上,5,1.0125239160826442
下着雨,4,-0.7931041697456087
抽到,4,1.3191638846201688
很烂,2,1.2392176746691907
什么游戏,6,0.3692936786412639
摩擦,5,0.3322633551045059
爽爽爽,4,1.153091896569546
带回去,4,0.7686372387096047
字够,5,-0.1592362402320901
通信,5,1.4434371503220835
收机,3,0.7789104106654862
不太高,0,0
用手,6,0.5919877378127202
我下,8,0.7233729516797134
电玩,6,0.74867118248084
机壳,6,0.17382422146694232
这辈子,9,-0.6956830674651889
或者说,7,0.9704086927206644
进灰,3,1.1940121866917093
锁键,4,-0.45417643407290365
手机带,6,0.7659634790319195
几样,3,1.3623677676614048
价高,3,-0.5505661269312954
高颜值,4,1.4874073657710218
不过关,7,0.5388126395677452
说完,6,-0.5700314606473019
我换,4,0.28121114689866444
忠粉,6,2.1148620817994392
聊微信,4,0.33203448684979087
小盒子,5,-0.3689310999890917
充着,0,0
更快,3,-0.7285298428123256
高手,5,1.4251911638827834
天黑,4,0.6962478134611036
个卡槽,5,-0.10804515877718675
好几下,5,-0.6903763137309891
别有,2,1.4543233521039536
续航力,2,1.2208513170013227
两种,5,0.732167908389443
闲,7,-0.04068923177399037
两秒,6,0.6696440431853242
闪存,3,0.17093936476519908
好棒,0,0
時間,5,0.5133431097459882
烦死,4,0.5203082703739703
退单,7,-0.06681357898233097
還好,3,1.1360659455632642
還不錯,5,0.2534445698241669
挺酷,1,2.109871010769407
村,5,-0.08687362148360514
感谢您,6,0.6851852137771148
重起,3,-0.5961842986335409
哪有,3,-0.7027510494976316
看不懂,3,-0.7707733038815912
货真,4,0.9285684630764985
联保,2,1.6980563883506807
机机,2,0.5106443743591007
这句,5,-0.6242056324019766
松垮,7,0.6851617757237037
算上,3,1.905289879797951
这破,2,0.9802574351478187
小苹果,5,1.2163752622301593
脆,3,0.531234641828033
寸大屏,5,0.5530363589768751
真值,5,0.28824494518707044
厚点,8,-0.41292467021106166
老豆,8,0.7112240357786198
很省,0,0
好几千,4,1.25001887123695
等不及,2,-0.8850403147333733
掉下去,7,-0.3123881341400457
双网,5,0.5806672512247388
自启,5,-0.09126565342814441
古古怪怪,8,1.1614464559081017
吧唧,6,0.6758324614040084
过高,3,0.3097876939018344
串号,4,-0.50876017085168
哑光,8,2.328319795049912
快递费,5,0.16281590821188252
胶套,6,0.7988420935743696
特别版,5,1.4814919841585685
多字,6,-1.023675484898188
更高,3,1.8773176542746395
兴趣,9,0.176422909410025
活,6,1.4684490967791097
不在意,2,-0.412749172446523
售前,4,-0.2391080810037088
没查,4,0.3991417522531695
能查,7,0.2484060863805401
拖拖,8,0.06977817794698787
重置,3,-0.38169559607697234
四核,5,1.0838160132834718
烫得,5,-0.7287381217034824
开多,3,-0.04043187604525067
耗得,3,-0.2373625113578447
服务中心,5,-0.11308495889510684
赞下,3,1.2952559917007187
放进,6,-0.01647513776178396
没多,4,0.6969580348834437
磕痕,5,-0.9512110593874727
经济实用,6,1.9930880056864995
搞个,8,-0.208314869174956
软胶,8,0.9592702204002082
亲测,3,0.5482673062936985
对不上,5,0.03493072563387134
买红米,1,-0.9963888210279679
查到,8,0.044896994945713656
调到,4,0.34759064136989903
包换,6,0.1452124299305403
快来,5,0.5940574646502843
已有,2,1.0847824490805376
十多个,4,0.2245719093300667
极佳,5,1.7407480937130875
像数,3,0.6438554447395569
正用,2,-0.2726753703373932
沉甸甸,2,0.7109242272846116
换过来,3,0.8448682653613862
说出,7,-0.3837492924089262
屏坏,3,-1.6672131919009192
不必要,4,-0.5311903990487238
内存容量,2,-0.5916442873246776
插拔,7,-0.3282727388826349
按到,5,-1.1820818666504609
牛牛,4,0.4874834397075543
占时,4,0.10344471178140197
放进去,5,-0.032613201463935246
挺好玩,1,0.3266546849842865
手滑,4,-0.2137180098256391
手机用户,9,0.8189666322760896
七百多,7,0.8772754053958863
