Word,Sim_good,Sim_bad,Value
送货,0.516491824985,0.0239962088034,0.492495616181
一点,-0.148173689376,-0.1277625708,-0.0204111185762
反应,0.829994539715,0.288661546621,0.541332993094
不能,-0.637015263881,0.76126830911,-1.39828357299
发现,-0.0138099687991,0.535313037344,-0.549123006143
服务,0.623722327542,0.224092283639,0.399630043903
哦,0.553150955627,-0.464614622971,1.0177655786
声音,0.647372079995,0.587215844088,0.0601562359077
拍照,0.364035994522,0.246823958315,0.117212036207
点,-0.823032180735,-0.461305986865,-0.361726193869
之前,0.481022780683,0.96039067774,-0.479367897057
人,0.0232953757787,0.792720060295,-0.769424684517
下,0.0927257070533,0.195192757296,-0.102467050243
刚,0.277456091119,0.199514215465,0.077941875654
一天,0.128501104609,0.243928085641,-0.115426981032
中,-0.0713191993191,0.261414438391,-0.33273363771
膜,0.0506230077846,0.731831210495,-0.68120820271
好看,1.89617959789,0.76291510293,1.13326449496
让,0.21384445915,0.690708824393,-0.476864365243
一下,0.0711114963595,0.123901631316,-0.0527901349564
手感,1.26889766177,-0.106882388944,1.37578005071
去,-0.114625973526,0.90947708145,-1.02410305498
一次,0.392970057668,0.473431189017,-0.0804611313491
好评,0.845555002727,-0.0872367648192,0.932791767546
他,0.83820709591,0.70735069598,0.130856399931
软件,-0.136223534887,0.372297971269,-0.508521506156
一般,0.995968503699,1.02406856135,-0.0281000576475
想,0.26695738319,0.424994889483,-0.158037506293
一,-0.18450951016,-0.0450485746849,-0.139460935475
很多,0.109209312901,-0.0536858889095,0.162895201811
第一次,0.596757711908,0.733499034764,-0.136741322856
确实,0.239306065056,0.0984365172315,0.140869547824
下单,0.0553761295465,-0.409543429463,0.46491955901
目前,0.903971869019,0.24018993934,0.66378192968
时间,-0.468019211718,0.355289360547,-0.823308572265
还好,1.01794386192,0.530218510631,0.487725351284
耳机,0.113451489524,1.04783335267,-0.934381863141
换,-0.0600692402289,0.505299752246,-0.565368992475
应该,0.469753812321,0.252811420669,0.216942391653
货,0.116945272485,0.250764871516,-0.133819599031
方便,1.71548272809,0.845325993574,0.870156734513
购物,0.687227987117,0.156362083216,0.530865903901
那么,-0.588848205996,0.236996499833,-0.825844705829
跟,0.331730043591,0.642062106787,-0.310332063195
指纹,0.131621519608,0.256050261862,-0.124428742254
一段时间,0.982806039882,0.287084048807,0.695721991075
款,0.728167874401,-0.177011032233,0.905178906634
帮,1.01190439909,0.422389237554,0.589515161534
怎么,-0.103990236918,1.09202891353,-1.19601915044
不到,-0.400765803962,0.839180825842,-1.2399466298
这样,0.490093131004,0.874333009917,-0.384239878912
对,0.531709686061,0.571734142649,-0.040024456588
效果,0.559476250774,0.120759589118,0.438716661656
这么,-0.558648363675,0.0696299093507,-0.628278273025
拿到,0.247853231922,0.266626715028,-0.0187734831059
发热,0.362827414618,0.639954833594,-0.277127418976
漂亮,1.78886961245,0.442653283556,1.34621632889
产品,0.327522524772,0.0360641822727,0.291458342499
差,1.14462417744,2.5032517238,-1.35862754636
最,-0.446451930875,-0.0585472670358,-0.387904663839
出现,0.0845838112071,0.963447577692,-0.878863766485
开始,0.414070200934,0.65046885318,-0.236398652246
性能,0.574373143067,-0.476705850409,1.05107899348
不会,-0.129807443367,0.369996917158,-0.499804360526
发货,0.405479758542,0.101289853938,0.304189904604
只是,-0.351436936121,0.759844479752,-1.11128141587
慢,0.930911011558,1.22787143711,-0.296960425547
以前,0.646492939913,1.32813286685,-0.681639926939
这次,0.862117779744,0.486001079358,0.376116700386
第二天,0.194632805594,0.315694614816,-0.121061809222
下次,1.0739152691,-0.0933914955214,1.16730676463
今天,0.454565576991,0.181110151223,0.273455425768
评论,0.184034520703,0.377813944976,-0.193779424273
荣耀,0.452687981096,0.0248746752359,0.42781330586
做,0.626353861914,0.726703973392,-0.100350111478
配置,0.360111237521,-0.399415285279,0.7595265228
适合,1.60199128117,0.38697810635,1.21501317482
耐用,1.76293107591,1.02767473021,0.735256345703
自营,0.757554982604,0.449350621045,0.308204361559
颜色,0.58462159967,-0.0490770735564,0.633698673227
玩,0.266244890189,0.0250334313339,0.241211458855
虽然,-0.0544067016023,0.688951811011,-0.743358512613
拿,0.100799139114,0.254822413727,-0.154023274613
不了,-0.46634833947,0.84148390302,-1.30783224249
价位,0.671776435733,0.0677969033904,0.603979532342
垃圾,0.662015441167,2.44255296413,-1.78053752297
机器,0.216741735456,-0.181163768116,0.397905503573
信号,0.186294853694,0.515900723455,-0.329605869762
开机,0.0525394035747,0.329065559622,-0.276526156048
信赖,1.44047912737,0.344401126159,1.09607800121
还行,1.15169868438,0.498317898242,0.653380786133
售后,-0.0742327004953,0.554780816708,-0.629013517203
来说,1.03073167065,0.245227477373,0.785504193276
总体,0.885721905676,-0.213922925058,1.09964483073
摄像头,-0.129099299713,0.401707521612,-0.530806821326
行,1.05035662001,0.344264186734,0.706092433274
哈哈哈,0.871770181117,0.0335013624045,0.838268818712
体验,0.840368152398,0.038494704068,0.80187344833
两个,0.184800191638,0.470351965071,-0.285551773433
实惠,2.05325198722,0.239808754066,1.81344323316
坏,0.23216339343,1.85907350753,-1.6269101141
不要,-0.537829438973,0.521114586029,-1.058944025
两天,0.234545992281,0.29832704451,-0.0637810522291
真心,0.487832716871,0.23069594615,0.257136770721
打电话,0.16532852982,0.339491934632,-0.174163404812
电,0.110854066752,0.640342747664,-0.529488680912
电话,0.132775487491,0.522023706929,-0.389248219438
吗,-0.663315845757,0.567816790249,-1.23113263601
所以,0.430197136092,0.317582808173,0.112614327919
像素,0.298001821417,0.253311652292,0.0446901691251
发票,-0.194232449715,0.501019966678,-0.695252416393
天,0.0575463050326,0.35575922739,-0.298212922358
因为,-0.164064766158,0.64340305294,-0.807467819098
给力,1.5160758746,0.517192311347,0.998883563257
晚上,0.00312850624607,0.163058268134,-0.159929761888
打开,0.189014351278,0.380686323897,-0.191671972619
把,-0.724106292835,0.526260893986,-1.25036718682
品牌,0.247796655955,-0.000549318389473,0.248345974344
降价,0.271170032006,0.479614378897,-0.208444346891
商品,0.465676079236,-0.218508671967,0.684184751203
更,-0.69066407378,-0.472695073101,-0.217969000679
力,1.60864101745,0.437719495423,1.17092152202
解锁,0.397388261303,0.455958264764,-0.0585700034615
老爸,1.17111682218,0.218864774283,0.952252047899
国产,0.551907123423,0.468728047664,0.0831790757588
到手,0.214058935927,0.104441566722,0.109617369205
时,-0.258907615689,0.100026198356,-0.358933814045
方面,0.885613395096,0.208527293315,0.677086101781
蛮,0.777160784946,-0.434373035583,1.21153382053
唯一,-0.286819833418,0.650610063054,-0.937429896472
一个月,0.270530045956,0.713211622656,-0.4426815767
被,-0.737828784132,0.943904181953,-1.68173296609
清晰,1.63370172136,0.557634034984,1.07606768637
需要,0.0754594476964,0.192287892838,-0.116828445141
小哥,0.486693055845,-0.0181990452333,0.504892101078
大家,-0.0120766396761,-0.073959157226,0.0618825175498
妈妈,1.18424608541,0.129616809913,1.0546292755
合适,2.06279136926,0.628678351019,1.43411301824
相信,1.26948746391,0.874239290109,0.395248173801
放心,1.66441677206,0.81385941654,0.850557355516
只能,-0.481175249427,0.564266085652,-1.04544133508
小时,-0.119531119093,0.0330696770945,-0.152600796187
员,0.516232164431,0.434636484267,0.0815956801634
配送,0.278040732939,0.400038014842,-0.121997281903
真是,0.0738036476144,0.464113307363,-0.390309659749
壳,0.316946142038,0.581031119144,-0.264084977105
为什么,-0.16860666056,0.92711292775,-1.09571958831
超级,0.335263196531,-0.324516754173,0.659779950704
手,0.359459100087,-0.146346037427,0.505805137514
号,-0.0404678665176,0.171089898649,-0.211557765167
习惯,1.25440187466,1.09079538672,0.16360648794
暂时,0.646068146855,0.394497092193,0.251571054662
她,0.980478037088,0.490609994305,0.489868042783
赠品,0.329623627878,0.623345848432,-0.293722220554
屏,-0.0802205794908,0.387408079998,-0.467628659489
有些,-0.484499263118,0.279068890591,-0.763568153709
下午,0.388628719632,0.33665849604,0.0519702235916
选择,0.529014812618,-0.161548380351,0.690563192968
从,-0.36718517548,-0.41308307011,0.0458978946299
很大,0.492601086651,-0.344588017279,0.83718910393
买手机,0.341629367334,0.2887467496,0.0528826177343
老婆,1.14454964694,0.274071313093,0.870478333845
真,-0.312310445964,0.547944927991,-0.860255373956
想象,0.422837324146,0.593238585185,-0.170401261039
之后,0.282322113035,0.481990548968,-0.199668435933
那,-0.126915119057,0.899495146447,-1.0264102655
到货,0.133203272073,0.223169458181,-0.0899661861073
赞,1.19865791026,0.341747334707,0.856910575557
买来,0.147733055263,0.274074395309,-0.126341340046
如果,-0.478131229152,-0.0208539423598,-0.457277286792
不行,0.432828560242,1.84900175149,-1.41617319125
一款,1.19097490117,-0.0631472841082,1.25412218527
送到,0.140881546433,0.298180277273,-0.15729873084
看看,0.251620997781,0.219130329914,0.0324906678669
做工,0.830155667402,0.409286216886,0.420869450516
玩游戏,0.551517691103,-0.303059274778,0.854576965881
啥,0.174203314147,0.689580267797,-0.51537695365
这款,1.05392643364,0.215622062846,0.838304370797
算,0.389097322907,-0.452951419614,0.842048742521
同事,0.762038712643,-0.0764995718481,0.838538284491
黑色,0.425429110806,0.239376603786,0.186052507021
拍,-0.0645544687493,0.175044299913,-0.239598768662
照相,0.50759195458,0.166995772112,0.340596182467
好多,0.0886075498137,0.664888403326,-0.576280853512
挺快,0.934209553468,0.00165145419121,0.932558099277
键,-0.0809299217653,0.832948789616,-0.913878711382
活动,0.291820916997,-0.228110912198,0.519931829195
老妈,1.13185336898,0.0891863148119,1.04266705417
只有,-0.628207069554,0.48910331259,-1.11731038214
主要,0.539820978919,0.116328214893,0.423492764026
态度,0.772505003532,0.210880355479,0.561624648053
没什么,0.08260701579,-0.0149137627423,0.0975207785323
情况,-0.350501621813,0.313229638397,-0.66373126021
除了,-0.135441705444,0.732477077999,-0.867918783444
钢化,-0.0809744793107,0.986267331571,-1.06724181088
看着,1.01040045147,0.0717759076534,0.938624543818
里面,-0.13487704559,0.920708185086,-1.05558523068
推荐,1.22817947449,-0.104324657147,1.33250413163
网上,0.0696923741544,0.750123871181,-0.680431497027
不用,-0.580219008562,0.47554966895,-1.05576867751
是不是,-0.122014327375,0.830985438854,-0.952999766229
完美,1.42832279941,1.22283684311,0.2054859563
毕竟,0.0611134782903,0.361927867677,-0.300814389387
够,-0.0370373448869,-0.590362626559,0.553325281672
继续,0.657167420767,-0.115661139787,0.772828560554
双,0.13290050425,0.177957755013,-0.0450572507637
失望,1.15951741319,1.87452694278,-0.715009529595
价钱,0.361033096943,-0.176451704038,0.537484800982
实用,2.20750136758,0.431889663318,1.77561170426
结果,-0.255319682733,0.776872485199,-1.03219216793
直接,-0.864923647939,0.352676104549,-1.21759975249
正常,0.377760708603,0.254197830321,0.123562878282
容易,0.561359493089,0.779560980271,-0.218201487182
入手,0.303939602556,-0.698619391628,1.00255899418
本来,0.0938672645521,0.248225916717,-0.154358652165
一部,0.764091098096,-0.230300157503,0.994391255599
可能,-0.156345815008,0.643852200227,-0.800198015235
宝贝,1.27879753745,-0.4208174401,1.69961497755
死机,0.0342483933477,1.01657405745,-0.982325664099
里,-0.250939443379,0.867143529346,-1.11808297273
看到,0.405894122609,0.477072967094,-0.0711788444853
优惠,1.00209304431,0.275924658189,0.726168386118
更好,0.373517461059,0.67110233971,-0.297584878651
有时候,0.246478451277,0.823075818108,-0.576597366831
按键,-0.0326095352101,0.392025457016,-0.424634992226
退货,-0.423349829824,0.597728501633,-1.02107833146
整体,1.04894371927,-0.369748670064,1.41869238934
贵,1.03949400594,1.28413237169,-0.244638365752
棒,2.19266376748,1.27289973298,0.919764034499
新,0.441680446617,0.688990501253,-0.247310054636
显示,-0.269421372921,0.170616471762,-0.440037844683
绝对,-0.19497794304,-0.374813342544,0.179835399504
续航,0.0515640040346,-0.0733341026453,0.12489810668
中兴,0.963279493907,0.678711192795,0.284568301112
一如既往,0.572212195105,-0.114800740874,0.687012935979
很漂亮,1.26278891948,-0.317152696931,1.57994161641
年,-0.151077956026,0.345623631461,-0.496701587487
商城,0.601674557349,0.260011638813,0.341662918535
相当,0.261516819452,-0.634692076449,0.896208895901
咯,0.0414183606654,-0.0786020826107,0.120020443276
字,0.0452621053234,0.0465446547025,-0.00128254937917
呀,-0.0482448360348,0.149678108728,-0.197922944763
没用,0.275818754174,0.703317574236,-0.427498820062
舒服,1.9144695867,0.980880038647,0.933589548054
开,0.0660802279405,0.815882625852,-0.749802397911
毛病,0.441878777618,0.982508501846,-0.540629724227
电量,-0.244218005554,-0.281603039739,0.0373850341853
出,-0.180855939209,0.635415287178,-0.816271226387
只,-0.662011329573,-0.0112924136026,-0.65071891597
么,-0.135022501727,0.676315910586,-0.811338412313
早上,0.122268658483,0.0776562227408,0.0446124357419
品质,0.461481937886,-0.0703732157775,0.531855153664
够用,0.883880362555,0.292034478939,0.591845883616
然后,0.299195672645,0.744311038694,-0.445115366049
送给,1.22087528984,0.258238952809,0.962636337033
很棒,1.49349756881,0.273040918365,1.22045665044
为,-0.359052953684,-0.106113412907,-0.252939540777
不够,-0.40257358412,0.228307364729,-0.630880948849
还要,-0.65861548195,-0.120906174463,-0.537709307487
贴膜,-0.180541017945,0.656349779827,-0.836890797772
经常,0.00504366770212,0.576492797777,-0.571449130075
挺不错,1.59849690154,0.469622922312,1.12887397923
一些,-0.575922620857,-0.3989227773,-0.176999843557
实体店,0.390444861445,0.194284235796,0.196160625649
那个,0.106712975587,1.47622478913,-1.36951181354
微信,-0.280626267361,-0.0927750606337,-0.187851206728
视频,0.00198796738553,-0.348256174129,0.350244141515
怎么样,1.01104716187,0.677636247653,0.333410914213
几个,0.161746437177,0.284993461967,-0.12324702479
还会,0.540977075618,-0.27687453687,0.817851612488
打,-0.0747675446479,0.366694603166,-0.441462147813
的话,0.289338941756,0.225029071998,0.0643098697575
出来,-0.311290907408,0.369165362544,-0.680456269952
红米,0.803609851521,0.508197756853,0.295412094668
贴,-0.126236919456,0.771697994519,-0.897934913975
相机,0.0915011837235,0.43923827463,-0.347737090907
一台,0.503441714482,-0.277371186229,0.780812900711
这是,0.357173961694,0.763830652009,-0.406656690315
第二次,0.867062206779,0.285718530431,0.581343676347
不如,0.250357552816,0.673841954044,-0.423484401228
差不多,0.226172127904,0.14722856477,0.0789435631335
与,-0.105219374174,0.143702927859,-0.248922302034
元,-0.393761764214,0.0976877894732,-0.491449553688
激活,-0.400487406264,0.412564180446,-0.81305158671
刚刚,0.447106392154,-0.634648931507,1.08175532366
操作,0.230827233576,-0.379308109819,0.610135343395
抢,-0.0455084837732,0.252915799982,-0.298424283756
它,0.0853802262416,0.401454322558,-0.316074096316
老公,1.08342451106,0.267624641458,0.815799869603
千元,0.491776556566,0.314034198187,0.177742358379
别人,-0.134498209374,0.721765317223,-0.856263526596
掉,-0.342748463635,0.982459313143,-1.32520777678
缺点,0.123609759521,1.28255861478,-1.15894885526
音质,0.564457987935,0.467722745337,0.0967352425987
终于,-0.156448256978,-0.39311679911,0.236668542132
用过,0.734547396561,0.777120487273,-0.042573090712
试用,0.726007431107,-0.123682007712,0.849689438819
我们,-0.201704576624,0.301487146484,-0.503191723108
清楚,1.38590634794,0.874515622024,0.511390725912
基本,0.0334256873531,0.402940852409,-0.369515165056
好像,0.266748965237,1.35434065904,-1.0875916938
居然,-0.624413986277,1.02359734156,-1.64801132784
家里,0.636907845043,0.278917841876,0.357990003166
自带,0.36774168635,1.28367330785,-0.915931621502
久,1.35161937111,0.744563961338,0.607055409771
上网,0.233944422642,-0.327944893065,0.561889315707
地方,-0.680446560592,0.731320321151,-1.41176688174
爸爸,1.22479454931,0.211565537373,1.01322901194
图片,-0.135138952068,0.0626408744135,-0.197779826481
魅族,0.688445398736,0.861352082297,-0.172906683561
找,-0.268497211693,1.18433545578,-1.45283266748
服务态度,0.831077305728,0.117572589325,0.713504716403
长,0.692882762726,0.750286613024,-0.0574038502983
黑,0.294386754356,0.624207339082,-0.329820584726
像,0.229313528124,1.11638914661,-0.887075618485
有时,-0.00550461021823,0.687655503868,-0.693160114086
版,0.0537730473191,0.198059435907,-0.144286388588
升级,0.113454968706,0.268193667331,-0.154738698625
不怎么,0.129610569527,0.146981940403,-0.0173713708765
各,0.975382142077,-0.254984593373,1.23036673545
听,0.363888946316,0.479280468092,-0.115391521777
别的,0.459863271087,0.822491243669,-0.362627972582
你们,-0.365049749407,0.615042158614,-0.980091908021
实在,0.0611867279996,1.06740058457,-1.00621385657
机身,0.224641355196,-0.314341680593,0.538983035789
充电器,-0.273595014118,0.831632010954,-1.10522702507
设置,-0.301033556447,0.65320595664,-0.954239513087
更新,0.0806995121271,0.603395327977,-0.52269581585
大小,0.603935499759,-0.505630308112,1.10956580787
追加,0.309629746824,-0.0654452625413,0.375075009366
游戏,-0.278791885695,-0.467181177655,0.188389291959
老人家,0.980346208897,0.0585646480825,0.921781560814
双十,0.193168902313,-0.0118823613092,0.205051263622
单,-0.109938966154,-0.151753001244,0.0418140350899
乐视,0.844367804972,0.943962730943,-0.0995949259708
钱,-0.315094515292,0.664838223681,-0.979932738974
通话,0.0800203702734,0.186465210805,-0.106444840532
大气,1.33096065141,-0.21772633135,1.54868698276
照片,-0.153746910613,0.144176198233,-0.297923108846
连,-0.0386772960023,1.08537857225,-1.12405586825
要求,-0.048887978143,0.0861740336691,-0.135062011812
翻新,0.0424030702613,1.09292828086,-1.0505252106
移动,-0.340136813784,0.400209477514,-0.740346291299
划算,2.00684200389,0.574002413138,1.43283959075
完全,-0.738011606136,0.136470689352,-0.874482295488
后来,-0.0509462606818,0.656305054145,-0.707251314826
其它,0.630956466781,0.543554698059,0.0874017687219
卖,0.122814822554,0.652918318019,-0.530103495465
待机,-0.341588530465,-0.263807720278,-0.077780810187
越来越,-0.0721781956977,0.0883596223768,-0.160537818075
强大,1.83738731763,0.721036458236,1.1163508594
全,0.677308920391,0.0504208848704,0.62688803552
前,0.00196026207353,0.697251493497,-0.695291231423
最后,-0.0227706657475,0.562806711879,-0.585577377626
担心,0.504083921495,1.09385136102,-0.58976743952
星期,0.113271950867,0.492823859829,-0.379551908961
买个,0.126635746645,-0.0545035038457,0.18113925049
可惜,0.0457961035665,1.09827070603,-1.05247460247
新机,0.0966356736285,0.323819450336,-0.227183776708
挺好用,1.66664578838,0.334608872388,1.33203691599
指纹识别,0.179690311597,0.172873530981,0.00681678061631
不卡,0.980813378069,0.0257493937645,0.955063984305
金色,0.590915692892,0.337611551043,0.253304141849
国货,0.634868668084,0.17601775649,0.458850911594
牌子,0.579104424491,0.264732929108,0.314371495383
完,-0.0941919739763,0.487160061697,-0.581352035673
追评,0.52306691592,-0.173332528521,0.69639944444
官网,-0.345314839202,0.101921570426,-0.447236409628
老年人,0.622782265929,-0.18186727966,0.804649545589
无,-0.446412608721,0.45030774045,-0.896720349171
摔,-0.0583846157667,0.888908048761,-0.947292664527
安卓,0.102468866895,0.493433404591,-0.390964537697
简单,0.873916661953,0.623848611953,0.25006805
老,0.362371687215,0.832904327144,-0.470532639929
设计,0.366865816866,0.395593091845,-0.0287272749786
反正,1.09444772804,0.801191747842,0.293255980194
卖家,0.298979192649,0.619995691577,-0.321016498928
原来,0.115502899355,1.1839348801,-1.06843198074
待机时间,0.154220660675,-0.198986212981,0.353206873656
建议,0.107378580834,0.0927372601259,0.0146413207079
分辨率,0.137008621014,-0.109703091368,0.246711712382
应用,-0.32935121922,0.207734305108,-0.537085524328
颜值,0.539247279731,-0.591649724909,1.13089700464
耗电,0.211751661489,0.533358666988,-0.321607005499
国产手机,0.548937839238,0.480266135106,0.0686717041323
上午,0.0683715098226,0.0230747552384,0.0452967545842
看起来,1.26579819683,0.0633827767163,1.20241542011
自动,-0.498725899193,0.861097680305,-1.3598235795
要是,-0.491640793815,0.0505632466246,-0.542204040439
买回来,0.233327717672,0.713859150457,-0.480531432784
礼物,0.740667310843,0.0947642896125,0.64590302123
啊啊啊,0.875465303026,0.109179430132,0.766285872894
回来,0.088271978081,0.409356109362,-0.321084131281
无法,-0.668490018634,0.64535318327,-1.3138432019
退,-0.249608051878,0.695100786097,-0.944708837975
先,0.146589056833,0.0553551789525,0.091233877881
可,-0.600463455034,0.272708955922,-0.873172410956
联系,-0.103926624851,0.633914581398,-0.73784120625
开心,2.20008319496,0.922416306312,1.27766688865
这种,0.175981027536,0.597874496984,-0.421893469449
刚买,-0.312836996496,0.466489648962,-0.779326645459
明显,0.212043085975,0.847282759228,-0.635239673253
家人,1.03229436813,-0.0965685201312,1.12886288826
灵敏,1.57485743325,1.19204726491,0.382810168344
任何,-0.127672407289,0.324688856273,-0.452361263562
对于,0.34564005711,0.296257672563,0.0493823845467
白色,0.205641756043,0.325779477581,-0.120137721538
已,0.0134620865405,-0.0631891510157,0.0766512375563
后悔,0.855784131755,1.231693195,-0.375909063245
重启,-0.25919870498,0.533736465236,-0.792935170216
昨天,0.254635853945,-0.126364868939,0.381000722883
个人,0.707275794715,0.264533133427,0.442742661288
棒棒,1.15556145065,0.496756938883,0.658804511766
字体,0.0279161073945,-0.471997070001,0.499913177396
商家,-0.112778004706,0.774521783238,-0.887299787944
哒,1.00454044934,0.0489971811981,0.955543268147
原因,-0.306717852139,0.966763408233,-1.27348126037
大屏,0.818952723996,-0.36795811987,1.18691084387
分,-0.217241797775,-0.320148484477,0.102906686702
麻烦,0.562179861258,1.62552181771,-1.06334195645
左右,-0.432718152825,0.192332770416,-0.625050923241
